Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45918491,03/30/2020 03:37:08 PM,03/30/2020 06:08:43 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11215,766 UNION STREET,UNION STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 10:08:46 PM,06 BROOKLYN,3009570010,BROOKLYN,990574,185246,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.675131973298600,-73.9772013014543,"(40.675131973298555, -73.9772013014543)"
45919919,03/30/2020 09:55:01 AM,03/30/2020 12:14:44 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10012,428 WEST BROADWAY,WEST BROADWAY,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,,NEW YORK,WEST BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 04:14:56 PM,02 MANHATTAN,1005027501,MANHATTAN,983873,203502,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72524267540850,-74.0013601474075,"(40.72524267540851, -74.0013601474075)"
45916363,03/30/2020 12:01:37 PM,03/30/2020 03:28:01 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11231,236 KANE STREET,KANE STREET,TOMPKINS PLACE,COURT STREET,TOMPKINS PLACE,COURT STREET,,BROOKLYN,KANE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 07:28:02 PM,06 BROOKLYN,3003260028,BROOKLYN,985655,189065,PHONE,Unspecified,BROOKLYN,,,,,,,,40.685616409012300,-73.99493402790590,"(40.685616409012255, -73.99493402790591)"
45916316,03/30/2020 07:58:48 AM,03/30/2020 08:26:14 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Park/Playground,11365,164 STREET,164 STREET,164 STREET,LITHONIA AVENUE,164 STREET,LITHONIA AVENUE,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 12:26:16 PM,07 QUEENS,,QUEENS,1038887,212243,PHONE,Unspecified,QUEENS,,,,,,,,40.74906577236330,-73.80280898690420,"(40.74906577236333, -73.80280898690422)"
45920056,03/30/2020 04:53:17 PM,03/31/2020 12:27:04 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10009,199 EAST    4 STREET,EAST    4 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,,NEW YORK,EAST    4 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 04:27:08 AM,03 MANHATTAN,1004000058,MANHATTAN,988633,203047,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.723992732988900,-73.98418722995530,"(40.723992732988876, -73.98418722995531)"
45915408,03/30/2020 07:40:34 PM,03/30/2020 09:34:26 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,10451,EAST  149 STREET,EAST  149 STREET,EAST  149 STREET,GRAND CONCOURSE,EAST  149 STREET,GRAND CONCOURSE,,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/31/2020 01:34:29 AM,01 BRONX,,BRONX,1004368,237509,ONLINE,Unspecified,BRONX,,,,,,,,40.81856009851,-73.92731612997100,"(40.81856009851, -73.92731612997096)"
45920026,03/30/2020 02:30:14 PM,03/30/2020 04:12:12 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10001,460 WEST   34 STREET,WEST   34 STREET,LINCOLN TUNNEL APPROACH,10 AVENUE,LINCOLN TUNNEL APPROACH,10 AVENUE,,NEW YORK,WEST   34 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 08:12:14 PM,04 MANHATTAN,1007310001,MANHATTAN,984644,214099,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75432880768150,-73.99857789900570,"(40.75432880768149, -73.99857789900574)"
45916291,03/30/2020 12:30:37 PM,03/30/2020 01:14:43 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10023,70 LINCOLN CENTER PLAZA,LINCOLN CENTER PLAZA,WEST   65 STREET,AMSTERDAM AVENUE,WEST   65 STREET,AMSTERDAM AVENUE,,NEW YORK,LINCOLN CENTER PLAZA,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 05:14:45 PM,07 MANHATTAN,1011377501,MANHATTAN,988795,221130,PHONE,Unspecified,MANHATTAN,,,,,,,,40.773625929582800,-73.983590553296,"(40.773625929582785, -73.983590553296)"
45915393,03/30/2020 04:03:07 PM,03/30/2020 04:15:00 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10473,831 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,ROSEDALE AVENUE,ROSEDALE AVENUE,ROSEDALE AVENUE,ROSEDALE AVENUE,,BRONX,SOUNDVIEW AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 08:15:02 PM,09 BRONX,2036360020,BRONX,1021021,238883,PHONE,Unspecified,BRONX,,,,,,,,40.82227771353350,-73.86714342301770,"(40.82227771353351, -73.86714342301774)"
45920969,03/30/2020 10:24:20 AM,03/30/2020 10:46:21 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11377,33-43 61 STREET,61 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,,WOODSIDE,61 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 02:46:23 PM,02 QUEENS,4011840050,QUEENS,1011665,213658,PHONE,Unspecified,QUEENS,,,,,,,,40.753075883810600,-73.90105032041800,"(40.753075883810645, -73.90105032041795)"
45916281,03/30/2020 12:41:40 PM,03/30/2020 01:40:26 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Park/Playground,11206,MIDDLETON PLAYGROUND,MIDDLETON PLAYGROUND,BEDFORD AVENUE,LEE AVENUE,BEDFORD AVENUE,LEE AVENUE,,BROOKLYN,MIDDLETON PLAYGROUND,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 05:40:29 PM,01 BROOKLYN,3022350024,BROOKLYN,996585,194582,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.700750812414400,-73.95551391152390,"(40.700750812414384, -73.95551391152387)"
45918830,03/30/2020 05:19:37 PM,03/30/2020 07:38:11 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,11216,808 PROSPECT PLACE,PROSPECT PLACE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,BROOKLYN,PROSPECT PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 11:38:14 PM,08 BROOKLYN,3012340005,BROOKLYN,998251,184937,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67427502491570,-73.94952553906850,"(40.67427502491574, -73.94952553906852)"
45916991,03/30/2020 11:40:25 AM,03/30/2020 12:28:21 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10462,1133 ZEREGA AVENUE,ZEREGA AVENUE,HAVILAND AVENUE,POWELL AVENUE,HAVILAND AVENUE,POWELL AVENUE,,BRONX,ZEREGA AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 04:28:26 PM,09 BRONX,2038280041,BRONX,1027248,242234,ONLINE,Unspecified,BRONX,,,,,,,,40.83144712194960,-73.84462333985830,"(40.83144712194962, -73.84462333985827)"
45918141,03/30/2020 06:45:02 AM,03/30/2020 08:21:19 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11370,16-00 HAZEN STREET,HAZEN STREET,UNNAMED STREET,UNNAMED STREET,UNNAMED STREET,UNNAMED STREET,,EAST ELMHURST,HAZEN STREET,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,03/30/2020 12:21:20 PM,01 QUEENS,2026050040,QUEENS,1016257,227230,PHONE,Unspecified,QUEENS,,,,,,,,40.79031201799600,-73.88441167324480,"(40.79031201799601, -73.88441167324476)"
45920258,03/30/2020 06:05:02 PM,03/30/2020 10:43:32 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10457,2102 GRAND CONCOURSE,GRAND CONCOURSE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 02:43:33 AM,05 BRONX,2031560108,BRONX,1011291,250461,PHONE,Unspecified,BRONX,,,,,,,,40.85409108775600,-73.90225198050000,"(40.85409108775603, -73.90225198049997)"
45920035,03/30/2020 10:06:53 PM,,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10462,768 MORRIS PARK AVENUE,MORRIS PARK AVENUE,HOLLAND AVENUE,WALLACE AVENUE,HOLLAND AVENUE,WALLACE AVENUE,,BRONX,MORRIS PARK AVENUE,,In Progress,,,,11 BRONX,2040350008,BRONX,1021952,247422,PHONE,Unspecified,BRONX,,,,,,,,40.84571085320340,-73.86373165637010,"(40.84571085320344, -73.86373165637013)"
45917004,03/30/2020 09:22:14 AM,03/30/2020 09:37:49 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11234,6302 AVENUE N,AVENUE N,RALPH AVENUE,EAST   63 STREET,RALPH AVENUE,EAST   63 STREET,,BROOKLYN,AVENUE N,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 01:37:51 PM,18 BROOKLYN,3083840039,BROOKLYN,1007270,165006,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61954990615660,-73.91707952463560,"(40.61954990615658, -73.91707952463561)"
45915361,03/30/2020 06:38:47 PM,03/30/2020 11:13:53 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11213,80 UTICA AVENUE,UTICA AVENUE,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,,BROOKLYN,UTICA AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 03:13:56 AM,08 BROOKLYN,3013420051,BROOKLYN,1003547,185646,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67621110949760,-73.93043111229010,"(40.67621110949763, -73.93043111229012)"
45916067,03/30/2020 12:22:50 PM,03/30/2020 06:31:37 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10032,889 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  154 STREET,WEST  155 STREET,WEST  154 STREET,WEST  155 STREET,,NEW YORK,ST NICHOLAS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 10:31:40 PM,09 MANHATTAN,1020680067,MANHATTAN,1000437,241883,PHONE,Unspecified,MANHATTAN,,,,,,,,40.830573561493800,-73.9415077946682,"(40.830573561493836, -73.9415077946682)"
45917750,03/30/2020 09:55:04 AM,03/30/2020 06:03:35 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11232,976 3 AVENUE,3 AVENUE,37 STREET,GOWANUS EXPRESSWAY EXIT   23 WB,37 STREET,GOWANUS EXPRESSWAY EXIT   23 WB,,BROOKLYN,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 10:03:38 PM,07 BROOKLYN,3006990001,BROOKLYN,982243,177823,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.654759516539900,-74.00723324075680,"(40.654759516539904, -74.00723324075676)"
45919566,03/30/2020 03:47:47 PM,03/30/2020 11:37:09 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Street/Sidewalk,10128,1 AVENUE,1 AVENUE,1 AVENUE,EAST   93 STREET,1 AVENUE,EAST   93 STREET,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/31/2020 03:37:11 AM,08 MANHATTAN,,MANHATTAN,999169,223936,PHONE,Unspecified,MANHATTAN,,,,,,,,40.781316237488100,-73.94612963168690,"(40.781316237488134, -73.94612963168689)"
45918466,03/30/2020 02:13:43 PM,03/30/2020 06:10:22 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11230,4640 BAY PARKWAY,BAY PARKWAY,OCEAN PARKWAY,EAST    5 STREET,OCEAN PARKWAY,EAST    5 STREET,,BROOKLYN,BAY PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 10:10:24 PM,12 BROOKLYN,3065180080,BROOKLYN,992147,167033,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62513998397940,-73.9715517918164,"(40.62513998397939, -73.9715517918164)"
45920714,03/30/2020 10:16:50 AM,03/30/2020 01:04:20 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11238,1079 FULTON STREET,FULTON STREET,IRVING PLACE,CLASSON AVENUE,IRVING PLACE,CLASSON AVENUE,,BROOKLYN,FULTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 05:04:23 PM,02 BROOKLYN,3019930003,BROOKLYN,995695,187671,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68178290931490,-73.9587354308175,"(40.68178290931487, -73.9587354308175)"
45916872,03/30/2020 04:32:39 PM,03/31/2020 12:28:00 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10003,202 EAST    6 STREET,EAST    6 STREET,COOPER SQUARE,TARAS SHEVCHENKO PLACE,COOPER SQUARE,TARAS SHEVCHENKO PLACE,,NEW YORK,EAST    6 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 04:28:03 AM,03 MANHATTAN,1004610009,MANHATTAN,986862,204597,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72824780628190,-73.99057595425430,"(40.72824780628187, -73.99057595425428)"
45916919,03/30/2020 06:06:31 PM,03/30/2020 07:23:12 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10003,41 UNION SQUARE WEST,UNION SQUARE WEST,EAST   16 STREET,BROADWAY,EAST   16 STREET,BROADWAY,,NEW YORK,UNION SQUARE WEST,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/30/2020 11:23:19 PM,05 MANHATTAN,1008440026,MANHATTAN,986896,207777,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7369761151131,-73.99045203232820,"(40.7369761151131, -73.99045203232816)"
45918506,03/30/2020 09:25:44 AM,03/30/2020 10:23:44 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11235,BRIGHTON BEACH,BRIGHTON BEACH,CONEY ISLAND BEACH SHORELINE,CONEY ISLAND BEACH SHORELINE,CONEY ISLAND BEACH SHORELINE,CONEY ISLAND BEACH SHORELINE,,BROOKLYN,BRIGHTON BEACH,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 02:23:47 PM,13 BROOKLYN,3087250001,BROOKLYN,995825,148608,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57456305687190,-73.958333711965,"(40.57456305687191, -73.958333711965)"
45919205,03/30/2020 08:26:42 AM,,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10474,800 BARRETTO STREET,BARRETTO STREET,LAFAYETTE AVENUE,BEND,LAFAYETTE AVENUE,BEND,,BRONX,BARRETTO STREET,,In Progress,,,,02 BRONX,2027400100,BRONX,1014730,236811,ONLINE,Unspecified,BRONX,,,,,,,,40.8166146099013,-73.88988269590840,"(40.8166146099013, -73.88988269590837)"
45915376,03/30/2020 07:25:15 PM,03/30/2020 07:28:07 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11204,2339 65 STREET,65 STREET,WEST    4 STREET,WEST    3 STREET,WEST    4 STREET,WEST    3 STREET,,BROOKLYN,65 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 11:28:10 PM,11 BROOKLYN,3065590062,BROOKLYN,990336,162180,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61182093678700,-73.97808012532940,"(40.61182093678695, -73.97808012532941)"
45915419,03/30/2020 02:17:09 PM,03/30/2020 02:29:57 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,11217,6 AVENUE,6 AVENUE,6 AVENUE,PACIFIC STREET,6 AVENUE,PACIFIC STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 06:30:00 PM,02 BROOKLYN,,BROOKLYN,991473,187847,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68227044134330,-73.97395752244510,"(40.68227044134334, -73.97395752244505)"
45919301,03/30/2020 06:26:52 PM,03/30/2020 07:40:04 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10457,248 EAST  174 STREET,EAST  174 STREET,WEEKS AVENUE,MONROE AVENUE,WEEKS AVENUE,MONROE AVENUE,,BRONX,EAST  174 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 11:40:06 PM,04 BRONX,2027920040,BRONX,1010019,247035,PHONE,Unspecified,BRONX,,,,,,,,40.84469153995730,-73.90686318005750,"(40.84469153995725, -73.90686318005753)"
45918859,03/30/2020 05:02:48 PM,03/30/2020 06:06:17 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,,10001,57 WEST   28 STREET,WEST   28 STREET,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,,NEW YORK,WEST   28 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,03/30/2020 10:06:19 PM,05 MANHATTAN,1008300006,MANHATTAN,987136,210940,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74565768761340,-73.98958464644700,"(40.74565768761339, -73.98958464644697)"
45917718,03/30/2020 03:03:41 PM,03/30/2020 08:58:04 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11373,92-12 CORONA AVENUE,CORONA AVENUE,92 STREET,93 STREET,92 STREET,93 STREET,,ELMHURST,CORONA AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/31/2020 12:58:08 AM,04 QUEENS,4018620005,QUEENS,1019678,209792,ONLINE,Unspecified,QUEENS,,,,,,,,40.742436222422700,-73.8721491912503,"(40.742436222422704, -73.8721491912503)"
45919278,03/30/2020 02:43:37 PM,,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,10466,1204 EAST  233 STREET,EAST  233 STREET,GRACE AVENUE,EDSON AVENUE,GRACE AVENUE,EDSON AVENUE,,BRONX,EAST  233 STREET,,In Progress,,,,12 BRONX,,BRONX,1027541,263179,ONLINE,Unspecified,BRONX,,,,,,,,40.888933321599600,-73.84342928227600,"(40.888933321599616, -73.84342928227595)"
45916929,03/30/2020 02:56:12 PM,03/30/2020 07:06:22 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Store/Commercial,11219,1362 49 STREET,49 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,,BROOKLYN,49 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/30/2020 11:06:25 PM,12 BROOKLYN,3056420033,BROOKLYN,986798,170344,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63423113367270,-73.9908198166327,"(40.63423113367269, -73.9908198166327)"
45917623,03/30/2020 05:01:32 AM,03/30/2020 05:34:38 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,10455,540 CONCORD AVENUE,CONCORD AVENUE,EAST  147 STREET,EAST  149 STREET,EAST  147 STREET,EAST  149 STREET,,BRONX,CONCORD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2020 09:34:42 AM,01 BRONX,2025800018,BRONX,1009654,235423,PHONE,Unspecified,BRONX,,,,,,,,40.81282099564640,-73.90822636767870,"(40.81282099564636, -73.90822636767874)"
45919272,03/30/2020 09:03:06 PM,03/30/2020 10:18:04 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Social Distancing,Residential Building/House,11201,104 GOLD STREET,GOLD STREET,FRONT STREET,YORK STREET,FRONT STREET,YORK STREET,,BROOKLYN,GOLD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/31/2020 02:18:06 AM,02 BROOKLYN,3000550034,BROOKLYN,989007,194953,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.701776438960100,-73.98284365052090,"(40.701776438960145, -73.98284365052092)"
